OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-30773,2023-166M,2025-05-25T05:16:49.161216,15.30239755,.0001028,53.1600,119.4867,76.8145,283.2970,0,U,58161,999,8902,.23345E-3,.657E-4,0
STARLINK-30816,2023-166N,2025-05-24T22:56:07.305504,15.30194800,.0002449,53.1594,120.6968,121.5169,238.6071,0,U,58162,999,8897,.10437E-4,-.51E-6,0
STARLINK-30763,2023-166P,2025-05-25T03:48:09.785376,15.30189262,.0001336,53.1605,107.2511,78.4390,281.6761,0,U,58163,999,8917,-.5946E-5,-.535E-5,0
STARLINK-30815,2023-166Q,2025-05-25T05:26:00.165120,15.30203123,.0000902,53.1586,119.5473,117.2537,242.8556,0,U,58164,999,8902,-.18914E-3,-.5957E-4,0
STARLINK-30814,2023-166R,2025-05-25T04:43:28.327296,15.30198035,.0001146,53.1602,119.3628,89.2540,270.8592,0,U,58165,999,8901,-.56991E-4,-.2046E-4,0
STARLINK-30789,2023-166S,2025-05-24T23:05:12.993216,15.30190291,.0001227,53.1594,120.7389,93.8470,266.2671,0,U,58166,999,8897,-.42821E-4,-.1627E-4,0
STARLINK-30811,2023-166T,2025-05-24T05:21:46.690848,15.30191859,.0001259,53.1600,123.9526,80.6019,279.5124,0,U,58167,999,8870,.23929E-4,.349E-5,0
STARLINK-30812,2023-166U,2025-05-25T04:48:00.846720,15.30190797,.0001255,53.1597,119.3830,85.1170,274.9974,0,U,58168,999,8885,.28247E-4,.477E-5,0
STARLINK-30771,2023-166V,2025-05-25T05:07:46.214112,15.30194812,.0001042,53.1593,119.4651,92.7221,267.3899,0,U,58169,999,8901,.26014E-4,.411E-5,0
STARLINK-30764,2023-166W,2025-05-25T05:03:12.428928,15.30202687,.0001215,53.1598,119.4473,85.9700,274.1440,0,U,58170,999,8901,-.10842E-3,-.3569E-4,0
STARLINK-30752,2023-166X,2025-05-25T04:58:39.965664,15.30190332,.0002779,53.1597,119.4172,83.3773,276.7544,0,U,58171,999,8902,-.18544E-4,-.909E-5,0
STARLINK-30753,2023-167A,2025-05-24T16:14:34.702656,15.02540097,.0001237,43.0035,276.0647,271.5933,88.4768,0,U,58175,999,8748,.10343E-3,.1194E-4,0
STARLINK-30824,2023-167B,2025-05-25T01:47:21.516576,15.02534941,.0001167,43.0024,273.8891,274.8182,85.2527,0,U,58176,999,8749,.39167E-4,.326E-5,0
STARLINK-30791,2023-167C,2025-05-24T18:12:40.817664,15.02537680,.0001546,43.0030,275.8054,279.7672,80.2996,0,U,58177,999,8749,.13124E-3,.157E-4,0
STARLINK-30810,2023-167D,2025-05-24T17:39:17.427168,15.02535202,.0001201,43.0030,276.4929,276.4674,83.6031,0,U,58178,999,8748,.11078E-3,.1293E-4,0
STARLINK-30819,2023-167E,2025-05-25T01:33:08.220672,15.02535567,.0001196,43.0017,274.6594,269.6733,90.3972,0,U,58179,999,8753,.32082E-4,.23E-5,0
STARLINK-30806,2023-167F,2025-05-24T16:57:44.191872,15.02532249,.0001366,43.0016,276.2711,262.2545,97.8142,0,U,58180,999,8748,.61845E-4,.632E-5,0
STARLINK-30821,2023-167G,2025-05-24T08:33:31.335552,15.02536059,.0001264,43.0028,277.9443,266.8833,93.1865,0,U,58181,999,8743,.49363E-4,.463E-5,0
STARLINK-30778,2023-167H,2025-05-25T02:01:44.278464,15.02532262,.0001233,43.0032,273.9459,267.5116,92.5585,0,U,58182,999,8749,-.82431E-5,-.315E-5,0
STARLINK-30809,2023-167J,2025-05-24T20:36:21.938400,15.02535576,.0001352,43.0001,275.6965,270.0198,90.0489,0,U,58183,999,8750,.98156E-4,.1123E-4,0
STARLINK-30801,2023-167K,2025-05-25T01:18:45.063936,15.02542122,.0001794,43.0033,274.5845,264.9739,95.0899,0,U,58184,999,8748,-.44192E-4,-.801E-5,0
STARLINK-30793,2023-167L,2025-05-25T01:56:56.276160,15.02539702,.0001472,43.0040,273.9220,265.8492,94.2182,0,U,58185,999,8749,.61477E-4,.627E-5,0
STARLINK-30755,2023-167M,2025-05-24T17:07:19.646112,15.02533282,.0001421,43.0032,276.3232,262.7704,97.2977,0,U,58186,999,8748,.28203E-4,.177E-5,0
STARLINK-30760,2023-167N,2025-05-24T16:17:46.413888,15.02537737,.0001181,43.0027,276.0626,267.9067,92.1640,0,U,58187,999,8748,.44741E-4,.401E-5,0
STARLINK-30826,2023-167P,2025-05-24T17:05:44.041056,15.02521590,.0000793,43.0039,276.3157,300.2030,59.8734,0,U,58188,999,8748,.29523E-3,.3785E-4,0
STARLINK-30796,2023-167Q,2025-05-25T01:09:09.389376,15.02532807,.0001213,43.0039,274.5314,264.0358,96.0346,0,U,58189,999,8748,.76344E-4,.828E-5,0
STARLINK-30820,2023-167R,2025-05-24T17:15:19.221408,15.02533505,.0001076,43.0024,276.3636,273.4767,86.5953,0,U,58190,999,8748,-.13897E-5,-.222E-5,0
STARLINK-30785,2023-167S,2025-05-24T18:31:52.065696,15.02536451,.0001367,43.0038,275.9029,270.2447,89.8239,0,U,58191,999,8749,.29998E-4,.202E-5,0
STARLINK-30807,2023-167T,2025-05-24T13:49:28.820064,15.02534780,.0001115,43.0034,277.0119,268.7949,91.2766,0,U,58192,999,8746,-.26853E-4,-.566E-5,0
STARLINK-30822,2023-167U,2025-05-24T16:51:20.107584,15.02540049,.0001459,43.0030,276.2401,271.8547,88.2129,0,U,58193,999,8748,.44496E-4,.397E-5,0
STARLINK-30830,2023-167V,2025-05-24T15:09:13.866336,15.02524195,.0002301,43.0086,276.5583,280.4066,79.6517,0,U,58194,999,8747,-.67846E-4,-.112E-4,0
STARLINK-30827,2023-167W,2025-05-24T19:53:12.645312,15.02532560,.0001674,43.0036,275.4691,262.7093,97.3559,0,U,58195,999,8750,.21946E-4,.93E-6,0
STARLINK-30798,2023-167X,2025-05-24T19:19:49.082880,15.02530007,.0001461,43.0036,276.1514,270.7325,89.3350,0,U,58196,999,8749,.33291E-4,.246E-5,0
STARLINK-30762,2023-167Y,2025-05-24T16:46:32.923488,15.02532571,.0001447,43.0039,276.2114,269.1862,90.8814,0,U,58197,999,8748,.6608E-4,.689E-5,0
STARLINK-30800,2023-170A,2025-05-24T11:47:49.096608,15.02526001,.0000616,42.9960,327.5946,58.2830,301.8072,0,U,58206,999,8677,.97562E-4,.1114E-4,0
STARLINK-30845,2023-170B,2025-05-24T22:05:08.633184,15.02532845,.0001132,43.0031,324.8156,262.1909,97.8805,0,U,58207,999,8684,.57731E-4,.576E-5,0
STARLINK-30841,2023-170C,2025-05-24T23:12:15.953184,15.02531575,.0001382,43.0047,325.1263,265.8971,94.1714,0,U,58208,999,8674,.23794E-4,.118E-5,0
STARLINK-30839,2023-170D,2025-05-25T05:06:24.614496,15.02534261,.0001286,43.0028,323.5464,272.8795,87.1900,0,U,58209,999,8690,-.10856E-4,-.35E-5,0
STARLINK-30846,2023-170E,2025-05-25T05:11:12.279840,15.02534814,.0001548,43.0044,323.5714,269.0021,91.0644,0,U,58210,999,8678,.54522E-4,.533E-5,0
STARLINK-30838,2023-170F,2025-05-25T04:56:49.416000,15.02532197,.0001375,43.0051,323.4966,264.9156,95.1530,0,U,58211,999,8690,.16985E-4,.26E-6,0
STARLINK-30837,2023-170G,2025-05-25T05:16:01.121088,15.02515883,.0001464,43.0039,323.5788,261.3828,98.6848,0,U,58212,999,8691,-.15294E-3,-.2268E-4,0
STARLINK-30813,2023-170H,2025-05-24T19:17:39.522624,15.02530605,.0001375,43.0055,325.6364,267.3712,92.6973,0,U,58213,999,8682,.76254E-6,-.193E-5,0
STARLINK-30805,2023-170J,2025-05-25T04:47:13.865856,15.02526789,.0001337,43.0046,323.4463,259.7083,100.3609,0,U,58214,999,8689,.92867E-4,.1051E-4,0
STARLINK-30851,2023-170K,2025-05-25T04:42:26.073504,15.02535720,.0001198,43.0030,323.4217,268.0076,92.0630,0,U,58215,999,8678,.47282E-4,.435E-5,0
STARLINK-30818,2023-170M,2025-05-24T22:09:56.036736,15.02534574,.0001298,43.0048,324.8165,251.4479,108.6222,0,U,58217,999,8684,.21625E-4,.88E-6,0
STARLINK-30794,2023-170N,2025-05-25T05:01:36.780672,15.02522205,.0001348,43.0055,323.5013,268.9517,91.1171,0,U,58218,999,8690,.30094E-3,.3862E-4,0
STARLINK-30835,2023-170P,2025-05-25T04:23:14.606016,15.02533908,.0001765,43.0037,323.3196,263.4101,96.6541,0,U,58219,999,8678,-.13204E-3,-.1987E-4,0
STARLINK-30792,2023-170Q,2025-05-25T04:18:27.535968,15.02535504,.0001235,43.0031,323.2960,268.4377,91.6324,0,U,58220,999,8690,.66571E-4,.696E-5,0
STARLINK-30836,2023-170R,2025-05-24T20:15:01.105056,15.02541362,.0001085,43.0036,325.0757,262.6149,97.4570,0,U,58221,999,8683,.63167E-4,.65E-5,0
STARLINK-30855,2023-170S,2025-05-24T21:31:44.395968,15.02533916,.000139,43.0049,325.4576,258.8009,101.2678,0,U,58222,999,8674,.28302E-4,.179E-5,0
STARLINK-30840,2023-170T,2025-05-24T13:28:18.025536,15.02539315,.0001154,43.0039,327.2388,268.7476,91.3234,0,U,58223,999,8678,.36269E-4,.286E-5,0
STARLINK-30875,2023-170U,2025-05-24T20:38:59.882784,15.02533706,.0001208,43.0040,325.1868,267.5628,92.5076,0,U,58224,999,8683,.47835E-4,.443E-5,0
STARLINK-30872,2023-170V,2025-05-24T22:53:31.960896,15.25898501,.0000677,42.9988,242.6096,11.2928,348.7938,0,U,58225,999,8664,-.63335E-4,-.1913E-4,0
STARLINK-30865,2023-170W,2025-05-24T11:21:33.083712,15.02533989,.000142,43.0035,316.4090,270.8884,89.1795,0,U,58226,999,8690,.36988E-4,.296E-5,0
STARLINK-30874,2023-170X,2025-05-24T20:10:23.411136,15.02532645,.0001694,43.0051,325.8957,263.7908,96.2742,0,U,58227,999,8673,-.15526E-4,-.413E-5,0
STARLINK-30871,2023-170Y,2025-05-24T23:17:03.624576,15.02529894,.0002114,43.0064,325.1489,269.8076,90.2524,0,U,58228,999,8566,-.73445E-7,-.205E-5,0
STARLINK-30861,2023-171A,2025-05-25T02:25:40.692288,15.02531138,.0000216,43.0022,54.1652,280.1914,79.8904,0,U,58230,999,8633,-.98273E-5,-.336E-5,0
STARLINK-30867,2023-171B,2025-05-25T00:54:38.538720,15.02633107,.0001042,43.0037,54.5494,188.9726,171.1098,0,U,58231,999,8632,.94498E-3,.12617E-3,0
STARLINK-30880,2023-171C,2025-05-24T01:03:36.365760,15.02535989,.0002087,43.0052,59.9904,294.2453,65.8171,0,U,58232,999,8615,.20191E-4,.69E-6,0
STARLINK-30777,2023-171D,2025-05-25T04:20:34.405728,15.02535131,.0000853,43.0040,53.8982,267.3635,92.7110,0,U,58233,999,8628,.15998E-3,.1958E-4,0
STARLINK-30860,2023-171E,2025-05-25T04:15:46.910592,15.02535297,.0001037,43.0026,53.8768,258.7596,101.3130,0,U,58234,999,8634,.63647E-4,.656E-5,0
STARLINK-30879,2023-171F,2025-05-24T21:25:09.246432,15.32080515,.0006542,43.0019,341.6623,277.5312,82.4798,0,U,58235,999,8710,.47592E-3,.14815E-3,0
STARLINK-30853,2023-171G,2025-05-24T02:53:43.253664,15.02531979,.0001192,43.0038,59.6987,269.6077,90.4629,0,U,58236,999,8616,.3277E-4,.239E-5,0
STARLINK-30866,2023-171H,2025-05-25T00:30:44.051616,15.02587162,.0001298,43.0043,54.4140,282.6730,77.3967,0,U,58237,999,8631,-.10031E-2,-.13746E-3,0
STARLINK-30817,2023-171J,2025-05-25T01:18:42.793344,15.02534004,.0000812,43.0039,54.6626,276.1022,83.9728,0,U,58238,999,8632,.12409E-4,-.36E-6,0
STARLINK-30847,2023-171K,2025-05-24T19:00:35.468352,15.02535779,.0001176,43.0051,56.1350,269.1181,90.9527,0,U,58239,999,8626,.49913E-5,-.136E-5,0
STARLINK-30848,2023-171L,2025-05-24T11:23:04.502688,15.02542617,.0001002,43.0046,58.8831,261.6516,98.4213,0,U,58240,999,8620,.69101E-4,.73E-5,0
STARLINK-30843,2023-171M,2025-05-24T19:05:23.487936,15.02531103,.0000352,43.0060,56.1442,192.1385,167.9449,0,U,58241,999,8628,.9891E-5,-.7E-6,0
STARLINK-30877,2023-171N,2025-05-24T03:51:05.246496,15.02531216,.0001087,43.0037,59.1344,265.1352,94.9366,0,U,58242,999,8619,.53131E-4,.514E-5,0
STARLINK-30864,2023-171P,2025-05-25T03:13:27.137568,15.02532935,.0001063,43.0036,53.5511,266.5436,93.5285,0,U,58243,999,8623,.59256E-4,.597E-5,0
STARLINK-30854,2023-171Q,2025-05-24T19:02:32.212896,15.02536575,.0001261,43.0041,56.9953,270.2773,89.7925,0,U,58244,999,8625,-.22342E-4,-.505E-5,0
STARLINK-30849,2023-171R,2025-05-24T11:20:56.979744,15.02536528,.000125,43.0051,57.1857,274.2842,85.7857,0,U,58245,999,8622,-.97413E-4,-.1519E-4,0
STARLINK-30886,2023-171S,2025-05-25T01:52:05.932416,15.02538787,.0001062,43.0058,53.9795,271.4997,88.5724,0,U,58246,999,8633,.2239E-4,.99E-6,0
STARLINK-30850,2023-171T,2025-05-24T17:48:40.121856,15.02534779,.0001054,43.0037,55.7674,266.6632,93.4090,0,U,58247,999,8626,.20219E-4,.7E-6,0
STARLINK-30823,2023-171U,2025-05-24T11:35:20.639328,15.02534515,.0001146,43.0050,57.2589,263.5075,96.5637,0,U,58248,999,8622,.62412E-4,.64E-5,0
STARLINK-30873,2023-171V,2025-05-24T18:03:03.142944,15.02537259,.0000856,43.0040,55.8363,264.6096,95.4649,0,U,58249,999,8626,.38418E-4,.315E-5,0
STARLINK-30808,2023-171W,2025-05-25T01:06:25.975872,15.02535212,.0001135,43.0046,56.2814,263.6037,96.4677,0,U,58250,999,8630,.30806E-4,.213E-5,0
STARLINK-30881,2023-171X,2025-05-25T03:08:48.367104,15.02536309,.0000945,43.0055,54.2883,247.5283,112.5460,0,U,58251,999,8627,.31993E-4,.229E-5,0
STARLINK-30883,2023-171Y,2025-05-25T00:40:20.874432,15.02534375,.0001117,43.0063,54.4612,261.7209,98.3507,0,U,58252,999,8632,-.14619E-5,-.223E-5,0
STARLINK-30907,2023-177B,2025-05-24T09:19:53.895936,15.02500104,.0001233,43.0043,123.8857,288.4862,71.5846,0,U,58352,999,8478,.76694E-3,.10162E-3,0
STARLINK-30896,2023-177C,2025-05-25T02:20:05.582112,15.25899508,.0001532,43.0026,37.2638,283.3276,76.7404,0,U,58353,999,8562,.97906E-4,.2303E-4,0
STARLINK-30832,2023-177D,2025-05-24T22:47:05.199072,15.02539730,.0001121,43.0020,120.3549,284.4904,75.5814,0,U,58354,999,8473,-.69163E-4,-.1138E-4,0
STARLINK-30903,2023-177E,2025-05-24T23:52:36.605568,15.02537965,.0001351,43.0028,120.7027,289.8582,70.2115,0,U,58355,999,8480,.4625E-4,.421E-5,0
STARLINK-30905,2023-177F,2025-05-24T07:37:44.559840,15.02534232,.0001204,43.0033,124.1873,289.3432,70.7280,0,U,58356,999,8462,.72175E-4,.771E-5,0
STARLINK-30842,2023-177G,2025-05-25T03:55:04.732608,15.02533603,.0001093,43.0034,105.5786,271.5506,88.5211,0,U,58357,999,8502,.16315E-4,.17E-6,0
STARLINK-30858,2023-177H,2025-05-25T04:30:10.907136,15.02556197,.0001021,43.0038,119.5677,269.1478,90.9248,0,U,58358,999,8483,-.46871E-3,-.6533E-4,0
STARLINK-30878,2023-177J,2025-05-24T09:53:15.751104,15.02538993,.0001105,43.0025,123.2000,277.8280,82.2437,0,U,58359,999,8470,.50149E-4,.474E-5,0
STARLINK-30897,2023-177K,2025-05-24T07:50:34.075392,15.02512911,.0001249,43.0035,124.2899,273.2509,86.8190,0,U,58360,999,8468,-.20578E-3,-.298E-4,0
STARLINK-30885,2023-177L,2025-05-24T23:33:25.884576,15.02536979,.0001173,43.0038,120.6009,270.4668,89.6040,0,U,58361,999,8480,.40021E-4,.337E-5,0
STARLINK-30890,2023-177M,2025-05-24T15:29:59.923680,15.02534301,.0001113,43.0026,122.3781,277.9404,82.1311,0,U,58362,999,8468,.37404E-4,.302E-5,0
STARLINK-30909,2023-177N,2025-05-24T10:41:12.780384,15.02534638,.0001178,43.0030,123.4553,286.6621,73.4092,0,U,58363,999,8470,.54437E-4,.532E-5,0
STARLINK-30904,2023-177P,2025-05-24T23:31:18.981120,15.02535546,.0001146,43.0031,118.8669,283.5210,76.5504,0,U,58364,999,8481,.53957E-4,.525E-5,0
STARLINK-30918,2023-177Q,2025-05-25T05:37:10.028640,15.02533270,.000124,43.0038,119.0545,273.0923,86.9778,0,U,58365,999,8483,-.26154E-5,-.239E-5,0
STARLINK-30892,2023-177R,2025-05-24T23:19:02.791776,15.02536359,.0001197,43.0034,120.5240,277.1324,82.9382,0,U,58366,999,8479,.29746E-4,.198E-5,0
STARLINK-30891,2023-177S,2025-05-24T23:09:27.731520,15.02532592,.0001023,43.0031,120.4706,274.7698,85.3028,0,U,58367,999,8472,-.41302E-5,-.259E-5,0
STARLINK-30889,2023-177T,2025-05-24T23:12:39.280320,15.02534554,.0001148,43.0026,120.4900,275.5929,84.4783,0,U,58368,999,8478,.49016E-4,.459E-5,0
STARLINK-30870,2023-177U,2025-05-24T15:07:36.915168,15.02534584,.0002698,43.0027,122.2584,286.0155,74.0391,0,U,58369,999,8473,.54959E-4,.538E-5,0
STARLINK-30888,2023-177V,2025-05-25T04:47:47.017536,15.02536220,.0001039,43.0036,119.6429,274.2426,85.8298,0,U,58370,999,8482,.48523E-4,.452E-5,0
STARLINK-30859,2023-177W,2025-05-24T23:46:14.405664,15.02524708,.0000834,42.9988,120.6271,292.4064,67.6689,0,U,58371,999,8479,.24689E-4,.13E-5,0
STARLINK-30884,2023-177X,2025-05-24T10:12:26.856576,15.02539696,.0000984,43.0025,123.3020,267.0064,93.0666,0,U,58372,999,8470,-.68759E-4,-.1132E-4,0
STARLINK-30852,2023-177Y,2025-05-24T23:38:13.856640,15.02527271,.0001273,43.0035,120.5873,288.9591,71.1113,0,U,58373,999,8478,.9959E-4,.1142E-4,0
STARLINK-30911,2023-178A,2025-05-24T17:40:24.451968,15.30187067,.0001286,53.1611,263.0699,79.8493,280.2653,0,U,58374,999,8564,.27782E-4,.463E-5,0
STARLINK-30894,2023-178B,2025-05-24T17:55:36.127488,15.30191508,.0001113,53.1609,263.1417,76.6378,283.4747,0,U,58375,999,8558,.15317E-4,.95E-6,0
STARLINK-30910,2023-178C,2025-05-24T14:52:03.417600,15.30188080,.0001234,53.1599,263.7684,86.3451,273.7691,0,U,58376,999,8563,.13194E-4,.32E-6,0
STARLINK-30914,2023-178D,2025-05-24T14:35:20.330880,15.30183301,.0001217,53.1612,263.6786,77.1172,282.9964,0,U,58377,999,8563,.48195E-4,.1068E-4,0
STARLINK-30920,2023-178E,2025-05-24T16:18:11.946816,15.41971612,.0002862,53.1591,252.8029,24.3798,335.7342,0,U,58378,999,8579,.12619E-2,.5455E-3,0
STARLINK-30882,2023-178F,2025-05-24T14:56:35.477376,15.30202880,.0001119,53.1605,263.7850,79.9847,280.1280,0,U,58379,999,8563,.93723E-4,.2418E-4,0
STARLINK-30915,2023-178G,2025-05-25T01:06:52.559424,15.30194448,.0000995,53.1583,172.0595,98.9628,261.1485,0,U,58380,999,8683,.53068E-4,.1213E-4,0
STARLINK-30923,2023-178H,2025-05-25T00:34:36.716448,15.30181850,.0001426,53.1632,261.9799,109.1445,250.9711,0,U,58381,999,8559,.99645E-5,-.64E-6,0
STARLINK-30927,2023-178J,2025-05-24T17:04:05.839680,15.30186477,.0000957,53.1605,263.6220,92.8250,267.2860,0,U,58382,999,8562,.15528E-4,.101E-5,0
STARLINK-30921,2023-178K,2025-05-24T15:05:43.625760,15.30190713,.0001071,53.1597,263.8266,102.1593,257.9527,0,U,58383,999,8561,.23475E-4,.336E-5,0
STARLINK-30825,2023-178L,2025-05-24T14:42:56.379456,15.30180674,.0001254,53.1610,263.6988,74.8397,285.2743,0,U,58384,999,8563,-.17432E-4,-.875E-5,0
STARLINK-30930,2023-178M,2025-05-25T01:26:06.281088,15.30194253,.0001275,53.1614,261.5300,92.7339,267.3808,0,U,58385,999,8554,.53718E-4,.1232E-4,0
STARLINK-30929,2023-178N,2025-05-25T01:21:41.449536,15.30164786,.0001356,53.1616,262.0194,77.4855,282.6297,0,U,58386,999,8566,.21757E-3,.6083E-4,0
STARLINK-30898,2023-178P,2025-05-25T01:08:00.891456,15.30184396,.0001129,53.1598,262.0385,92.4970,267.6160,0,U,58387,999,8569,.3481E-6,-.349E-5,0
STARLINK-30913,2023-178Q,2025-05-25T00:48:17.107776,15.30190564,.0001104,53.1611,262.0814,95.5261,264.5866,0,U,58388,999,8569,.97741E-5,-.7E-6,0
STARLINK-30938,2023-178R,2025-05-24T13:52:57.043200,15.30191641,.0001128,53.1610,264.2173,95.2332,264.8798,0,U,58389,999,8562,-.16446E-4,-.846E-5,0
STARLINK-30868,2023-178S,2025-05-24T18:22:57.567648,15.30184228,.0001228,53.1611,263.2560,101.3087,258.8052,0,U,58390,999,8565,.19807E-4,.227E-5,0
STARLINK-30916,2023-178T,2025-05-25T00:58:53.913792,15.30188856,.0001135,53.1605,262.0244,104.4368,255.6759,0,U,58391,999,8569,.29512E-5,-.272E-5,0
STARLINK-30937,2023-178U,2025-05-24T17:12:02.541312,15.30555427,.0001139,53.1605,263.5645,63.8490,296.2628,0,U,58392,999,8564,.35044E-3,.10148E-3,0
STARLINK-30939,2023-178V,2025-05-24T15:01:10.478208,15.30187915,.0001007,53.1587,263.8015,92.3507,267.7609,0,U,58393,999,8550,.12826E-4,.21E-6,0
STARLINK-30887,2023-178W,2025-05-24T14:18:44.835264,15.30191278,.0001231,53.1616,264.1541,97.1502,262.9639,0,U,58394,999,8560,.13822E-4,.5E-6,0
STARLINK-30934,2023-178X,2025-05-24T16:53:28.903200,15.30184234,.0001155,53.1598,263.6526,103.8565,256.2565,0,U,58395,999,8557,.9218E-5,-.86E-6,0
STARLINK-30964,2023-180A,2025-05-24T19:27:15.242976,15.02536360,.0001071,43.0026,185.4193,273.5570,86.5150,0,U,58402,999,8413,.57117E-5,-.126E-5,0
STARLINK-30844,2023-180B,2025-05-24T09:38:40.618464,15.02533889,.0001777,43.0028,188.3729,271.9677,88.0961,0,U,58403,999,8395,.57748E-4,.576E-5,0
STARLINK-30876,2023-180C,2025-05-24T19:08:15.277920,15.02531366,.0001534,43.0021,186.1802,272.8316,87.2351,0,U,58404,999,8412,.80505E-4,.884E-5,0
STARLINK-30952,2023-180D,2025-05-25T03:02:06.996768,15.02462963,.0001489,43.0031,184.3500,290.9562,69.1121,0,U,58405,999,8408,.11995E-2,.16005E-3,0
STARLINK-30925,2023-180E,2025-05-24T14:11:28.707072,15.02547009,.0001475,43.0019,187.2112,287.9135,72.1546,0,U,58406,999,8398,.13008E-3,.1554E-4,0
STARLINK-30954,2023-180F,2025-05-24T19:22:27.526656,15.02536621,.0001288,43.0030,185.3930,278.4541,81.6156,0,U,58407,999,8413,.28699E-4,.184E-5,0
STARLINK-30906,2023-180G,2025-05-25T01:55:05.640960,15.02556528,.0001205,43.0030,184.6923,275.5701,84.5004,0,U,58408,999,8380,.1621E-3,.1988E-4,0
STARLINK-30940,2023-180H,2025-05-25T05:01:55.532064,15.25909949,.0001112,43.0040,93.9462,273.8109,86.2615,0,U,58409,999,8525,.16866E-4,.184E-5,0
STARLINK-30933,2023-180J,2025-05-25T04:59:02.341536,15.25916589,.0001056,43.0038,95.6555,276.1940,83.8791,0,U,58410,999,8523,.61815E-4,.136E-4,0
STARLINK-30919,2023-180K,2025-05-24T10:05:18.478464,15.02535070,.0001483,43.0022,186.7241,281.6502,78.4174,0,U,58411,999,8398,.92497E-4,.1046E-4,0
STARLINK-30924,2023-180L,2025-05-25T04:55:47.858592,15.25909546,.0001184,43.0011,95.6266,271.2612,88.8104,0,U,58412,999,8522,.3377E-4,.626E-5,0
STARLINK-30931,2023-180M,2025-05-24T19:11:50.363808,15.02534706,.0001428,43.0026,173.3415,277.5624,82.5056,0,U,58413,999,8427,.27347E-4,.166E-5,0
STARLINK-30922,2023-180N,2025-05-24T13:42:43.891776,15.02514561,.0001086,43.0011,187.0490,290.4761,69.5965,0,U,58414,999,8410,-.14145E-3,-.2113E-4,0
STARLINK-30949,2023-180P,2025-05-25T04:09:02.637216,15.02538300,.0001246,43.0015,183.8095,273.8182,86.2518,0,U,58415,999,8419,.47008E-4,.431E-5,0
STARLINK-30967,2023-180Q,2025-05-24T13:52:17.262912,15.02534585,.000155,43.0026,187.0998,272.8654,87.2011,0,U,58416,999,8409,.79057E-4,.864E-5,0
STARLINK-30955,2023-180R,2025-05-24T13:13:55.949664,15.02533677,.0001619,43.0025,186.9003,280.5643,79.5017,0,U,58417,999,8409,.62484E-4,.64E-5,0
STARLINK-30895,2023-180S,2025-05-24T10:21:39.334464,15.02535420,.0001486,43.0026,187.7327,275.1079,84.9594,0,U,58418,999,8396,.11054E-3,.129E-4,0
STARLINK-30917,2023-180T,2025-05-24T22:00:01.999584,15.47741150,.0001275,42.9990,136.6519,274.2928,275.3237,0,U,58419,999,606,-.19012E-1,-.926919E-2,0
STARLINK-30899,2023-180U,2025-05-24T19:46:26.559264,15.02532587,.0001417,43.0029,185.5182,271.9266,88.1414,0,U,58420,999,8402,.79411E-4,.869E-5,0
STARLINK-30902,2023-180V,2025-05-24T19:17:40.147296,15.02530864,.0001303,43.0021,185.3617,275.3701,84.6992,0,U,58421,999,8402,.53637E-4,.521E-5,0
STARLINK-30912,2023-180W,2025-05-24T21:59:39.830208,15.27577781,.0001095,43.0045,101.1307,257.6305,102.4424,0,U,58422,999,8538,.10776E-3,.2704E-4,0
STARLINK-30900,2023-180X,2025-05-24T10:26:27.509568,15.02520941,.0001414,43.0025,187.7116,272.5316,87.5364,0,U,58423,999,8396,.11006E-3,.1283E-4,0
STARLINK-30908,2023-180Y,2025-05-24T10:00:30.642048,15.02537574,.0001347,43.0020,186.6783,278.6867,81.3823,0,U,58424,999,8408,-.29275E-4,-.599E-5,0
STARLINK-30869,2023-183A,2025-05-24T12:21:46.835424,15.02531387,.0001523,43.0026,174.7250,275.0235,85.0434,0,U,58437,999,8321,.66175E-4,.69E-5,0
STARLINK-30969,2023-183B,2025-05-25T02:48:07.157664,15.02536844,.000154,43.0024,171.4995,292.8586,67.2094,0,U,58438,999,8332,.32251E-5,-.16E-5,0
STARLINK-30951,2023-183C,2025-05-24T09:05:31.202304,15.02535215,.0001342,43.0025,175.4224,275.0529,85.0160,0,U,58439,999,8319,.61829E-4,.632E-5,0
STARLINK-30950,2023-183D,2025-05-24T17:34:13.608480,15.40701039,.0001126,43.0016,40.2258,269.7217,90.3510,0,U,58440,999,8480,.24075E-4,.702E-5,0
STARLINK-30942,2023-183E,2025-05-24T18:15:55.194336,15.02534845,.0001494,43.0025,173.1323,281.8495,78.2180,0,U,58441,999,8325,.87833E-4,.983E-5,0
STARLINK-30959,2023-183F,2025-05-25T02:04:59.352384,15.02521523,.0001384,43.0016,171.2771,288.1876,71.8816,0,U,58442,999,8332,-.63294E-4,-.1058E-4,0
STARLINK-30971,2023-183G,2025-05-24T08:46:20.361216,15.02540832,.0001248,43.0027,175.3182,276.8439,83.2261,0,U,58443,999,8319,.11798E-4,-.44E-6,0
