h3Index,lat,lon,parent_data_points,resolution
832b83fffffffff,45.431621,-76.395581,1683.0,3
832b84fffffffff,47.417627,-74.887974,1683.0,3
832b85fffffffff,46.473897,-73.996694,1683.0,3
832b86fffffffff,47.353217,-76.585364,1683.0,3
832b88fffffffff,43.602853,-74.662815,457.0,3
832b89fffffffff,42.692708,-73.847753,457.0,3
832b8afffffffff,43.543725,-76.221338,457.0,3
832b8bfffffffff,42.644924,-75.376178,457.0,3
832b8cfffffffff,44.565504,-73.9191,457.0,3
832b8dfffffffff,43.640762,-73.102384,457.0,3
832b8efffffffff,44.516197,-75.511514,457.0,3
832b98fffffffff,44.351525,-78.684037,262073.0,3
832b99fffffffff,43.463508,-77.775658,262073.0,3
832b9afffffffff,44.236643,-80.25935,262073.0,3
832b9bfffffffff,43.362431,-79.323516,262073.0,3
832b9cfffffffff,45.347018,-78.015739,262073.0,3
832b9dfffffffff,44.444807,-77.100634,262073.0,3
832b9efffffffff,45.239726,-79.628495,262073.0,3
832ba8fffffffff,45.547264,-71.516441,27825.0,3
832ba9fffffffff,44.59762,-70.73421,27825.0,3
832baafffffffff,45.531838,-73.143321,27825.0,3
832babfffffffff,44.59264,-72.325844,27825.0,3
832bacfffffffff,46.503491,-70.672387,27825.0,3
832badfffffffff,45.53963,-69.892553,27825.0,3
832baefffffffff,46.500746,-72.333664,27825.0,3
832c28fffffffff,42.538712,44.319917,216.0,3
832c2afffffffff,41.47184,44.741124,216.0,3
832c2bfffffffff,42.246901,45.718509,216.0,3
832c2cfffffffff,42.810467,42.923994,216.0,3
832c2efffffffff,41.754536,43.36856,216.0,3
832da4fffffffff,35.54936,33.412078,4244.0,3
832f58fffffffff,34.798266,139.846033,59175.0,3
832f59fffffffff,34.525404,138.702944,59175.0,3
832f5afffffffff,35.838798,140.141719,59175.0,3
832f5bfffffffff,35.559872,138.977389,59175.0,3
833908fffffffff,39.190455,-3.026195,255940.0,3
833909fffffffff,39.380601,-1.68917,255940.0,3
83390afffffffff,38.134929,-3.464002,255940.0,3
83390bfffffffff,38.337331,-2.141268,255940.0,3
83390cfffffffff,40.04252,-3.939101,255940.0,3
83390dfffffffff,40.238292,-2.577656,255940.0,3
83390efffffffff,38.982419,-4.37249,255940.0,3
833c08fffffffff,28.506879,89.302672,148.0,3
833c0afffffffff,27.467408,88.99978,148.0,3
833c0bfffffffff,27.796947,90.206291,148.0,3
833cf0fffffffff,23.543943,88.995846,1483.0,3
833cf1fffffffff,23.877666,90.18593,1483.0,3
833cf2fffffffff,22.456073,88.699643,1483.0,3
833cf3fffffffff,22.792366,89.883678,1483.0,3
833cf4fffffffff,24.2831,88.106734,1483.0,3
833cf5fffffffff,24.622671,89.294597,1483.0,3
834412fffffffff,25.623389,-81.144081,566.0,3
834413fffffffff,26.38135,-81.917058,566.0,3
834448fffffffff,33.377732,-93.220777,444.0,3
834449fffffffff,34.12208,-94.250011,444.0,3
83444afffffffff,33.725445,-91.981947,444.0,3
83444bfffffffff,34.47664,-92.996867,444.0,3
83444cfffffffff,32.270614,-93.44063,444.0,3
83444dfffffffff,33.013901,-94.462642,444.0,3
83444efffffffff,32.62771,-92.212656,444.0,3
8344a1fffffffff,25.9017,-80.099795,222293.0,3
8344a8fffffffff,27.694317,-80.563842,1597.0,3
8344a9fffffffff,28.463701,-81.340919,1597.0,3
8344acfffffffff,26.661145,-80.856035,1597.0,3
8344adfffffffff,27.425037,-81.631092,1597.0,3
8344aefffffffff,26.929011,-79.80587,1597.0,3
8344c0fffffffff,32.872502,-83.213195,278405.0,3
8344c1fffffffff,33.656981,-84.0775,278405.0,3
8344c2fffffffff,33.114598,-82.07174,278405.0,3
8344c3fffffffff,33.901899,-82.917347,278405.0,3
8344c4fffffffff,31.834647,-83.504406,278405.0,3
8344c5fffffffff,32.616194,-84.365453,278405.0,3
8344c6fffffffff,32.088127,-82.370413,278405.0,3
8348e8fffffffff,32.246501,-111.293169,163529.0,3
8348e9fffffffff,32.847945,-112.468982,163529.0,3
8348eafffffffff,32.790388,-110.066436,163529.0,3
8348ebfffffffff,33.401674,-111.243467,163529.0,3
8348ecfffffffff,31.085037,-111.341882,163529.0,3
8348edfffffffff,31.690437,-112.506144,163529.0,3
8348eefffffffff,31.631477,-110.12767,163529.0,3
834990fffffffff,20.047426,-97.693553,559177.0,3
834991fffffffff,20.742318,-98.665428,559177.0,3
834992fffffffff,20.496301,-96.565416,559177.0,3
834993fffffffff,21.197329,-97.528411,559177.0,3
834994fffffffff,18.900203,-97.855896,559177.0,3
834995fffffffff,19.58917,-98.820732,559177.0,3
834996fffffffff,19.352447,-96.737338,559177.0,3
834c88fffffffff,20.060952,-71.907629,417.0,3
834c89fffffffff,19.483139,-71.04991,417.0,3
834c8afffffffff,19.777181,-72.853049,417.0,3
834c8bfffffffff,19.199397,-71.990084,417.0,3
834cd0fffffffff,18.024089,-70.270772,9185.0,3
834cd2fffffffff,17.731316,-71.209057,9185.0,3
834cd4fffffffff,18.898811,-70.194667,9185.0,3
834cd5fffffffff,18.308418,-69.342269,9185.0,3
834cd6fffffffff,18.614884,-71.129199,9185.0,3
835218fffffffff,16.24883,43.573617,9566.0,3
835219fffffffff,16.100595,44.623786,9566.0,3
83521afffffffff,15.406815,42.849884,9566.0,3
83521bfffffffff,15.267504,43.901474,9566.0,3
83521cfffffffff,17.241482,43.238452,9566.0,3
83521dfffffffff,17.087455,44.302767,9566.0,3
83521efffffffff,16.393737,42.508024,9566.0,3
8352c4fffffffff,13.210726,45.545595,24797.0,3
8352c5fffffffff,13.078748,46.539822,24797.0,3
835368fffffffff,26.150208,51.600942,3685.0,3
83536afffffffff,25.384179,50.819974,3685.0,3
83536bfffffffff,25.129669,51.848652,3685.0,3
8354ccfffffffff,8.580142,-13.440709,556.0,3
8354cdfffffffff,8.012681,-12.684884,556.0,3
835858fffffffff,11.444085,14.946127,109.0,3
835859fffffffff,11.433231,16.083709,109.0,3
83585afffffffff,10.52406,14.412956,109.0,3
83585bfffffffff,10.513069,15.538728,109.0,3
83585cfffffffff,12.380688,14.345245,109.0,3
83585dfffffffff,12.374468,15.489417,109.0,3
83585efffffffff,11.450526,13.814127,109.0,3
835890fffffffff,6.143475,1.701039,188.0,3
835891fffffffff,6.147284,2.672715,188.0,3
835894fffffffff,6.962742,1.093596,188.0,3
835895fffffffff,6.972841,2.065368,188.0,3
835896fffffffff,6.137992,0.741418,188.0,3
835899fffffffff,5.31627,5.251263,201465.0,3
83589cfffffffff,6.149352,3.656105,201465.0,3
83589dfffffffff,6.149616,4.650832,201465.0,3
8358d0fffffffff,6.131433,8.734322,107141.0,3
8358d1fffffffff,6.121812,9.778832,107141.0,3
8358d2fffffffff,5.290071,8.293054,107141.0,3
8358d3fffffffff,5.277801,9.325707,107141.0,3
8358d4fffffffff,6.990896,8.136522,107141.0,3
8358d5fffffffff,6.986148,9.184218,107141.0,3
8358d6fffffffff,6.138974,7.69873,107141.0,3
835988fffffffff,13.023567,1.688133,688.0,3
835989fffffffff,13.07144,2.725133,688.0,3
83598afffffffff,12.114359,1.307666,688.0,3
83598bfffffffff,12.157575,2.331006,688.0,3
83598cfffffffff,13.889172,1.039845,688.0,3
83598dfffffffff,13.945322,2.076954,688.0,3
83598efffffffff,12.97227,0.664861,688.0,3
83611cfffffffff,7.346493,79.944959,1262.0,3
83611efffffffff,8.452259,80.180823,1262.0,3
8364aafffffffff,16.40849,96.890864,14936.0,3
8364abfffffffff,16.110866,95.708111,14936.0,3
8364aefffffffff,15.57524,97.74898,14936.0,3
836500fffffffff,4.029569,101.9453,19894.0,3
836501fffffffff,3.73895,100.811314,19894.0,3
836502fffffffff,5.151548,102.271376,19894.0,3
836503fffffffff,4.862558,101.134431,19894.0,3
836504fffffffff,3.200627,102.749806,19894.0,3
836505fffffffff,2.910727,101.621068,19894.0,3
836506fffffffff,4.317774,103.076788,19894.0,3
836618fffffffff,6.477793,-76.041739,266.0,3
836619fffffffff,5.819934,-75.127285,266.0,3
83661afffffffff,6.062787,-77.062714,266.0,3
83661bfffffffff,5.403174,-76.144656,266.0,3
83661cfffffffff,7.540081,-75.93957,266.0,3
83661dfffffffff,6.886977,-75.02848,266.0,3
83661efffffffff,7.132504,-76.956465,266.0,3
8366a0fffffffff,8.661516,-80.727745,542.0,3
8366a1fffffffff,8.01906,-79.813503,542.0,3
8366a2fffffffff,8.246108,-81.762694,542.0,3
8366a3fffffffff,7.602652,-80.847549,542.0,3
8366a5fffffffff,9.071323,-79.697612,542.0,3
8366a6fffffffff,9.298149,-81.639873,542.0,3
8366d0fffffffff,1.222912,-78.54016,2086.0,3
8366d1fffffffff,0.545016,-77.605715,2086.0,3
8366d2fffffffff,0.77357,-79.591254,2086.0,3
8366d3fffffffff,0.093406,-78.654545,2086.0,3
8366d4fffffffff,2.34328,-78.426604,2086.0,3
8366d5fffffffff,1.668937,-77.495522,2086.0,3
8366e0fffffffff,4.076638,-74.309671,112835.0,3
8366e1fffffffff,3.41108,-73.393684,112835.0,3
8366e2fffffffff,3.650454,-75.327088,112835.0,3
8366e3fffffffff,2.982659,-74.406492,112835.0,3
8366e4fffffffff,5.159589,-74.213566,112835.0,3
8366e5fffffffff,4.497431,-73.301048,112835.0,3
8366e6fffffffff,4.740898,-75.226818,112835.0,3
836720fffffffff,18.02147,-73.026078,590.0,3
836724fffffffff,18.907067,-72.939256,590.0,3
836725fffffffff,18.322439,-72.073129,590.0,3
836726fffffffff,18.606146,-73.897028,590.0,3
836748fffffffff,9.279159,-66.398119,44581.0,3
836749fffffffff,8.637917,-65.542312,44581.0,3
83674afffffffff,8.923253,-67.325154,44581.0,3
83674bfffffffff,8.27971,-66.461365,44581.0,3
83674cfffffffff,10.265607,-66.335341,44581.0,3
83674dfffffffff,9.627496,-65.482872,44581.0,3
83674efffffffff,9.91946,-67.25854,44581.0,3
836940fffffffff,15.073207,119.627712,975192.0,3
836941fffffffff,15.336694,120.700682,975192.0,3
836943fffffffff,14.285614,120.339183,975192.0,3
836945fffffffff,16.117581,119.985687,975192.0,3
836a50fffffffff,5.400756,31.660211,481.0,3
836a51fffffffff,5.340108,32.780744,481.0,3
836a52fffffffff,4.508848,31.056926,481.0,3
836a53fffffffff,4.449466,32.182755,481.0,3
836a54fffffffff,6.341869,31.141398,481.0,3
836a55fffffffff,6.28194,32.258386,481.0,3
836a56fffffffff,5.459415,30.538175,481.0,3
836ad8fffffffff,-2.161187,30.171213,533.0,3
836ad9fffffffff,-2.2187,31.329631,533.0,3
836adafffffffff,-3.119403,29.54192,533.0,3
836adbfffffffff,-3.177408,30.70534,533.0,3
836adcfffffffff,-1.151416,29.641283,533.0,3
836addfffffffff,-1.20936,30.795356,533.0,3
836adefffffffff,-2.102768,29.01241,533.0,3
836b68fffffffff,15.469672,33.239155,4563.0,3
836b69fffffffff,15.372178,34.390849,4563.0,3
836b6afffffffff,14.561662,32.542442,4563.0,3
836b6bfffffffff,14.471117,33.689982,4563.0,3
836b6cfffffffff,16.47796,32.779072,4563.0,3
836b6dfffffffff,16.378696,33.944506,4563.0,3
836b6efffffffff,15.561839,32.07821,4563.0,3
836d28fffffffff,15.225536,-91.334368,8240.0,3
836d29fffffffff,14.551612,-90.489785,8240.0,3
836d2afffffffff,14.803321,-92.392568,8240.0,3
836d2bfffffffff,14.133461,-91.536844,8240.0,3
836d2cfffffffff,16.322879,-91.128754,8240.0,3
836d2dfffffffff,15.639771,-90.27966,8240.0,3
836d2efffffffff,15.904537,-92.194882,8240.0,3
836d60fffffffff,12.96614,-87.043478,432.0,3
836d64fffffffff,14.020431,-86.81494,432.0,3
836d65fffffffff,13.373518,-86.017481,432.0,3
836d66fffffffff,13.624673,-87.828765,432.0,3
836d68fffffffff,10.754494,-85.39236,1854.0,3
836d69fffffffff,10.138274,-84.490459,1854.0,3
836d6bfffffffff,9.719554,-85.527301,1854.0,3
836d6dfffffffff,11.167616,-84.359081,1854.0,3
836d74fffffffff,13.883348,-89.661051,405.0,3
836d75fffffffff,13.221285,-88.848062,405.0,3
837580fffffffff,5.819574,-9.797897,141.0,3
837581fffffffff,5.291456,-9.109484,141.0,3
837584fffffffff,6.695284,-9.546093,141.0,3
837585fffffffff,6.155431,-8.853915,141.0,3
837586fffffffff,6.355921,-10.499483,141.0,3
837a68fffffffff,-1.435098,35.393499,235405.0,3
837a69fffffffff,-1.379699,34.248529,235405.0,3
837a6afffffffff,-0.493659,35.987823,235405.0,3
837a6bfffffffff,-0.436923,34.849674,235405.0,3
837a6cfffffffff,-2.438379,35.940656,235405.0,3
837a6efffffffff,-1.489705,36.533925,235405.0,3
838010fffffffff,-3.992724,-38.937121,10848.0,3
838011fffffffff,-3.38601,-39.951021,10848.0,3
838014fffffffff,-5.172539,-38.954844,10848.0,3
838015fffffffff,-4.566612,-39.970416,10848.0,3
838016fffffffff,-4.597166,-37.923444,10848.0,3
838130fffffffff,-15.074061,-40.147883,8253.0,3
838131fffffffff,-14.489196,-41.178184,8253.0,3
838132fffffffff,-14.510783,-39.098769,8253.0,3
838133fffffffff,-13.928498,-40.127902,8253.0,3
838134fffffffff,-16.211188,-40.167932,8253.0,3
838135fffffffff,-15.631122,-41.199942,8253.0,3
838136fffffffff,-15.651409,-39.117031,8253.0,3
838288fffffffff,2.559951,11.596445,955.0,3
838289fffffffff,2.598817,10.572183,955.0,3
83828afffffffff,3.442474,12.222112,955.0,3
83828bfffffffff,3.476643,11.194509,955.0,3
83828dfffffffff,1.675224,10.970296,955.0,3
83828efffffffff,2.519791,12.632818,955.0,3
8382d8fffffffff,4.475785,6.848383,101419.0,3
8382d9fffffffff,4.487816,5.846149,101419.0,3
8382dafffffffff,5.300547,7.269416,101419.0,3
8382dbfffffffff,5.309267,6.255322,101419.0,3
8382defffffffff,4.454258,7.816043,101419.0,3
838388fffffffff,-4.197904,14.554866,434.0,3
838389fffffffff,-4.119188,13.467678,434.0,3
83838cfffffffff,-5.206022,14.998816,434.0,3
83838dfffffffff,-5.122411,13.902544,434.0,3
83838efffffffff,-4.275891,15.653335,434.0,3
838ae0fffffffff,-2.714407,-63.46869,488.0,3
838ae1fffffffff,-2.075984,-64.339413,488.0,3
838ae2fffffffff,-2.196778,-62.551342,488.0,3
838ae3fffffffff,-1.616735,-63.417258,488.0,3
838ae4fffffffff,-3.80276,-63.522094,488.0,3
838ae5fffffffff,-3.166806,-64.396365,488.0,3
838ae6fffffffff,-3.301586,-62.601997,488.0,3
838b40fffffffff,-11.199876,-69.628688,2493.0,3
838b41fffffffff,-10.557054,-70.569326,2493.0,3
838b42fffffffff,-10.695516,-68.614739,2493.0,3
838b43fffffffff,-10.056407,-69.547766,2493.0,3
838b44fffffffff,-12.343323,-69.710252,2493.0,3
838b45fffffffff,-11.705018,-70.654769,2493.0,3
838b46fffffffff,-11.8344,-68.691797,2493.0,3
838e60fffffffff,-11.895001,-75.733786,67022.0,3
838e61fffffffff,-12.560805,-74.766925,67022.0,3
838e62fffffffff,-12.389217,-76.812536,67022.0,3
838e63fffffffff,-13.058927,-75.841451,67022.0,3
838e64fffffffff,-10.730065,-75.626951,67022.0,3
838e65fffffffff,-11.398991,-74.66387,67022.0,3
838e66fffffffff,-11.222281,-76.701126,67022.0,3
83942cfffffffff,-8.528211,125.61361,239.0,3
83942dfffffffff,-8.383927,126.710903,239.0,3
83942efffffffff,-9.534418,125.240509,239.0,3
839620fffffffff,-16.326193,29.468768,1896.0,3
839621fffffffff,-16.264296,28.241129,1896.0,3
839622fffffffff,-15.334537,30.133074,1896.0,3
839623fffffffff,-15.276226,28.910387,1896.0,3
839624fffffffff,-17.372456,30.031972,1896.0,3
839625fffffffff,-17.314074,28.798843,1896.0,3
839626fffffffff,-16.380967,30.69662,1896.0,3
839718fffffffff,-17.466357,32.496165,7563.0,3
839719fffffffff,-17.423231,31.264792,7563.0,3
83971afffffffff,-16.46895,33.148456,7563.0,3
83971bfffffffff,-16.428563,31.923557,7563.0,3
83971cfffffffff,-18.498575,33.073127,7563.0,3
83971dfffffffff,-18.460359,31.837534,7563.0,3
83971efffffffff,-17.501823,33.724958,7563.0,3
839788fffffffff,-12.431009,34.496164,1318.0,3
839789fffffffff,-12.391606,33.295292,1318.0,3
83978afffffffff,-11.431838,35.123359,1318.0,3
83978bfffffffff,-11.39336,33.929571,1318.0,3
83978cfffffffff,-13.466162,35.066573,1318.0,3
83978dfffffffff,-13.43125,33.862525,1318.0,3
83978efffffffff,-12.465001,35.692828,1318.0,3
839b40fffffffff,-18.385478,179.803041,5951.0,3
839b41fffffffff,-17.904938,178.895193,5951.0,3
839b43fffffffff,-17.327039,179.823598,5951.0,3
839b44fffffffff,-19.451904,179.782071,5951.0,3
83a220fffffffff,-17.310335,48.998666,167.0,3
83a222fffffffff,-18.300413,48.475299,167.0,3
83a223fffffffff,-18.238396,49.578094,167.0,3
83a224fffffffff,-16.372523,48.420093,167.0,3
83a225fffffffff,-16.32302,49.51429,167.0,3
83a226fffffffff,-17.363447,47.892878,167.0,3
83a230fffffffff,-19.351597,46.815031,241568.0,3
83a231fffffffff,-19.292419,47.944104,241568.0,3
83a232fffffffff,-20.347099,46.264246,241568.0,3
83a233fffffffff,-20.285504,47.404995,241568.0,3
83a234fffffffff,-18.407138,46.226419,241568.0,3
83a235fffffffff,-18.356757,47.357883,241568.0,3
83a236fffffffff,-19.404378,45.672089,241568.0,3
83a810fffffffff,-23.709493,-46.633485,700165.0,3
83a811fffffffff,-23.131402,-47.664108,700165.0,3
83a812fffffffff,-23.227568,-45.568734,700165.0,3
83a813fffffffff,-22.652991,-46.60252,700165.0,3
83a815fffffffff,-24.180014,-47.696777,700165.0,3
83a8d0fffffffff,-16.06097,-46.418832,3218.0,3
83a8d1fffffffff,-15.452903,-47.438356,3218.0,3
83a8d2fffffffff,-15.531601,-45.366088,3218.0,3
83a8d3fffffffff,-14.926063,-46.388564,3218.0,3
83a8d4fffffffff,-17.186697,-46.449199,3218.0,3
83a8d5fffffffff,-16.581793,-47.470295,3218.0,3
83a8d6fffffffff,-16.66321,-45.394754,3218.0,3
83a948fffffffff,-24.679969,-58.903913,3496.0,3
83a949fffffffff,-24.052443,-59.843179,3496.0,3
83a94afffffffff,-24.305208,-57.906336,3496.0,3
83a94bfffffffff,-23.679536,-58.855608,3496.0,3
83a94cfffffffff,-25.667382,-58.952356,3496.0,3
83a94dfffffffff,-25.042739,-59.892661,3496.0,3
83a94efffffffff,-25.302659,-57.953547,3496.0,3
83b2c0fffffffff,-33.92714,-71.488524,67460.0,3
83b2c1fffffffff,-34.392295,-70.463485,67460.0,3
83b2c3fffffffff,-34.89119,-71.585447,67460.0,3
83b2c4fffffffff,-32.949141,-71.392421,67460.0,3
83b2c5fffffffff,-33.423875,-70.371904,67460.0,3
83bb50fffffffff,-36.841143,174.792055,117717.0,3
83bb51fffffffff,-36.19998,173.678391,117717.0,3
83bb53fffffffff,-35.713702,174.890479,117717.0,3
83bb54fffffffff,-37.96894,174.690646,117717.0,3
83bb56fffffffff,-37.465688,175.913336,117717.0,3
83bc89fffffffff,-26.442499,32.758285,71545.0,3
83bc8bfffffffff,-25.48215,33.435048,71545.0,3
83bcc0fffffffff,-27.251987,28.211349,5149.0,3
83bcc1fffffffff,-27.181189,26.924867,5149.0,3
83bcc2fffffffff,-26.317305,28.913485,5149.0,3
83bcc3fffffffff,-26.252668,27.631748,5149.0,3
83bcc4fffffffff,-28.240543,28.796462,5149.0,3
83bcc5fffffffff,-28.175329,27.503362,5149.0,3
83bcc6fffffffff,-27.311012,29.499333,5149.0,3
83bcc8fffffffff,-26.089551,25.07574,2715.0,3
83bcc9fffffffff,-25.991396,23.803985,2715.0,3
83bccafffffffff,-25.162649,25.785022,2715.0,3
83bccbfffffffff,-25.071245,24.516201,2715.0,3
83bcccfffffffff,-27.09874,25.641178,2715.0,3
83bccdfffffffff,-27.004805,24.361557,2715.0,3
83bccefffffffff,-26.176703,26.352077,2715.0,3
83bcd0fffffffff,-25.419819,30.886371,131.0,3
83bcd1fffffffff,-25.372027,29.609636,131.0,3
83bcd2fffffffff,-24.459722,31.570304,131.0,3
83bcd3fffffffff,-24.41694,30.299673,131.0,3
83bcd4fffffffff,-26.41225,31.478037,131.0,3
83bcd5fffffffff,-26.370516,30.19601,131.0,3
83bcd6fffffffff,-25.456522,32.161928,131.0,3
83be08fffffffff,-34.040605,150.428577,231304.0,3
83be09fffffffff,-34.271121,149.033841,231304.0,3
83be0afffffffff,-32.919701,150.870489,231304.0,3
83be0bfffffffff,-33.156572,149.49426,231304.0,3
83be0dfffffffff,-35.159412,149.975031,231304.0,3
83be0efffffffff,-33.793889,151.818432,231304.0,3
83be60fffffffff,-38.871442,145.595505,118015.0,3
83be62fffffffff,-37.78347,146.125387,118015.0,3
83be63fffffffff,-37.953864,144.67179,118015.0,3
83be66fffffffff,-38.691741,147.068479,118015.0,3
83be70fffffffff,-36.491042,148.076729,285.0,3
83be71fffffffff,-36.689078,146.641791,285.0,3
83be72fffffffff,-35.382962,148.561465,285.0,3
83be73fffffffff,-35.58929,147.145143,285.0,3
83be74fffffffff,-37.386509,149.031392,285.0,3
83be75fffffffff,-37.594313,147.579211,285.0,3
83be76fffffffff,-36.275064,149.509443,285.0,3
83be88fffffffff,-26.208828,153.298557,36183.0,3
83be89fffffffff,-26.471122,152.02665,36183.0,3
83be8bfffffffff,-25.366719,152.413581,36183.0,3
83be8dfffffffff,-27.320453,152.918727,36183.0,3
83bef0fffffffff,-28.692357,151.22399,83.0,3
83bef1fffffffff,-28.935774,149.913436,83.0,3
83bef2fffffffff,-27.579992,151.630224,83.0,3
83bef3fffffffff,-27.827483,150.336294,83.0,3
83bef4fffffffff,-29.554948,152.130258,83.0,3
83bef5fffffffff,-29.807223,150.807621,83.0,3
83bef6fffffffff,-28.436155,152.529402,83.0,3
83bf48fffffffff,-41.769598,146.98555,3817.0,3
83bf49fffffffff,-41.938898,145.452425,3817.0,3
83bf4afffffffff,-40.685246,147.517998,3817.0,3
83bf4bfffffffff,-40.865018,146.005558,3817.0,3
83bf4cfffffffff,-42.664507,147.992172,3817.0,3
83bf4dfffffffff,-42.844717,146.438281,3817.0,3
83bf4efffffffff,-41.579034,148.517696,3817.0,3
83c2e0fffffffff,-35.345887,-58.482054,465038.0,3
83c2e1fffffffff,-35.013793,-59.40683,465038.0,3
83c2e2fffffffff,-35.075589,-57.460625,465038.0,3
83c2e3fffffffff,-34.505812,-58.433303,465038.0,3
83c2e4fffffffff,-36.233259,-58.518983,465038.0,3
83c2e5fffffffff,-35.911355,-59.447911,465038.0,3
83c2e6fffffffff,-35.910002,-57.508215,465038.0,3
83c2f1fffffffff,-34.792504,-56.43076,161.0,3
83c2f2fffffffff,-35.048953,-54.391377,161.0,3
83c2f3fffffffff,-34.496441,-55.393025,161.0,3
83c990fffffffff,-32.987265,116.987775,3088.0,3
83c991fffffffff,-33.605759,116.128924,3088.0,3
83c992fffffffff,-32.10237,116.652075,3088.0,3
83c993fffffffff,-32.707291,115.803674,3088.0,3
83c994fffffffff,-33.256079,118.179648,3088.0,3
83c995fffffffff,-33.884863,117.335606,3088.0,3
83c996fffffffff,-32.372292,117.822121,3088.0,3
83da90fffffffff,-42.343703,171.704479,3948.0,3
83da91fffffffff,-42.824326,170.326834,3948.0,3
83da92fffffffff,-41.215519,171.860759,3948.0,3
83da94fffffffff,-42.972999,172.913712,3948.0,3
83da95fffffffff,-43.46768,171.543071,3948.0,3
83da96fffffffff,-41.850406,173.05137,3948.0,3
8412c81ffffffff,49.566135,-113.51282,127282.0,4
8412c83ffffffff,49.275799,-113.066015,127282.0,4
8412c85ffffffff,49.474843,-114.086909,127282.0,4
8412c87ffffffff,49.187436,-113.638778,127282.0,4
8412c89ffffffff,49.94647,-113.384288,127282.0,4
8412c8bffffffff,49.655016,-112.933697,127282.0,4
8412c8dffffffff,49.854626,-113.96479,127282.0,4
8412c91ffffffff,49.066718,-112.048207,127282.0,4
8412c93ffffffff,48.770008,-111.61323,127282.0,4
8412c95ffffffff,48.983686,-112.624342,127282.0,4
8412c97ffffffff,48.689861,-112.187765,127282.0,4
8412c99ffffffff,49.445199,-111.905836,127282.0,4
8412c9bffffffff,49.147255,-111.467356,127282.0,4
8412c9dffffffff,49.361742,-112.488349,127282.0,4
8412ca1ffffffff,49.003713,-114.769397,127282.0,4
8412ca3ffffffff,48.720278,-114.323897,127282.0,4
8412ca5ffffffff,48.908486,-115.327165,127282.0,4
8412ca7ffffffff,48.62792,-114.880637,127282.0,4
8412ca9ffffffff,49.381209,-114.655916,127282.0,4
8412cabffffffff,49.096718,-114.206587,127282.0,4
8412cadffffffff,49.285299,-115.219797,127282.0,4
8412cb1ffffffff,48.522323,-113.322838,127282.0,4
8412cb3ffffffff,48.232547,-112.888357,127282.0,4
8412cb5ffffffff,48.435058,-113.883272,127282.0,4
8412cb7ffffffff,48.148117,-113.447493,127282.0,4
8412cb9ffffffff,48.898226,-113.195704,127282.0,4
8412cbbffffffff,48.607278,-112.757652,127282.0,4
8412cbdffffffff,48.810402,-113.762238,127282.0,4
8412cc1ffffffff,50.619052,-113.712934,127282.0,4
8412cc3ffffffff,50.328413,-113.253103,127282.0,4
8412cc5ffffffff,50.523654,-114.301343,127282.0,4
8412cc7ffffffff,50.236038,-113.840158,127282.0,4
8412cc9ffffffff,51.003635,-113.583038,127282.0,4
8412ccbffffffff,50.711933,-113.119185,127282.0,4
8412ccdffffffff,50.907694,-114.178198,127282.0,4
8412cd1ffffffff,50.122683,-112.207991,127282.0,4
8412cd3ffffffff,49.825275,-111.760568,127282.0,4
8412cd5ffffffff,50.035845,-112.798669,127282.0,4
8412cd7ffffffff,49.741418,-112.349594,127282.0,4
8412cd9ffffffff,50.505507,-112.063456,127282.0,4
8412cdbffffffff,50.206915,-111.612315,127282.0,4
8412cddffffffff,50.418259,-112.660849,127282.0,4
8412ce1ffffffff,50.043988,-114.998462,127282.0,4
8412ce3ffffffff,49.760382,-114.540127,127282.0,4
8412ce5ffffffff,49.944454,-115.56962,127282.0,4
8412ce7ffffffff,49.663809,-115.110251,127282.0,4
8412ce9ffffffff,50.425811,-114.88436,127282.0,4
8412cebffffffff,50.141207,-114.42196,127282.0,4
8412cedffffffff,50.325596,-115.461942,127282.0,4
8418281ffffffff,52.274404,-6.975835,125061.0,4
8418285ffffffff,52.342141,-7.625309,125061.0,4
8418287ffffffff,51.968828,-7.352693,125061.0,4
8418289ffffffff,52.577112,-6.595848,125061.0,4
841828bffffffff,52.203354,-6.330507,125061.0,4
841828dffffffff,52.647232,-7.246822,125061.0,4
84182a1ffffffff,52.096175,-8.652428,125061.0,4
84182a3ffffffff,51.723401,-8.372744,125061.0,4
84182a5ffffffff,52.15473,-9.308002,125061.0,4
84182a7ffffffff,51.78302,-9.022832,125061.0,4
84182a9ffffffff,52.406504,-8.2788,125061.0,4
84182abffffffff,52.034189,-8.000614,125061.0,4
84182adffffffff,52.467437,-8.936175,125061.0,4
84182c1ffffffff,53.24874,-6.480271,125061.0,4
84182c3ffffffff,52.876929,-6.212727,125061.0,4
84182c5ffffffff,53.320287,-7.138473,125061.0,4
84182c7ffffffff,52.94944,-6.865144,125061.0,4
84182c9ffffffff,53.545111,-6.092196,125061.0,4
84182cdffffffff,53.619068,-6.751855,125061.0,4
84182d3ffffffff,52.05156,-5.052773,125061.0,4
84182e1ffffffff,53.084303,-8.182655,125061.0,4
84182e3ffffffff,52.713982,-7.901938,125061.0,4
84182e5ffffffff,53.146534,-8.847478,125061.0,4
84182e7ffffffff,52.777303,-8.561063,125061.0,4
84182e9ffffffff,53.388412,-7.800941,125061.0,4
84182ebffffffff,53.018585,-7.521831,125061.0,4
84182edffffffff,53.453052,-8.467539,125061.0,4
